id,text_id,textsize,treesize,constr_time,peak_mem,access_avg,constr_time_rs,treesize_rs,rank_avg,select_avg,s,t,l,result
11,/workspace/dmeyer/data/Escherichia_Coli,112689515,72993161,28764,2704548360,88.8375,29868,84022815,159.214,815.461,2078512,16,16,59868632061264
8,/workspace/dmeyer/data/Escherichia_Coli,112689515,31640811,16224,2704548360,194.559,27111,83735375,274.84,910.917,1,16,8,59868632061264
1,/workspace/dmeyer/data/Escherichia_Coli,112689515,31173735,20348,2704548360,239.143,30491,76312231,324.304,761.032,1,16,8,59868632061264
2,/workspace/dmeyer/data/Escherichia_Coli,112689515,31173735,16437,2704548360,234.986,26526,76312231,319.728,751.347,1,16,8,59868632061264
4,/workspace/dmeyer/data/Escherichia_Coli,112689515,31651833,17728,2704548360,188.163,28664,83786733,275.163,904.247,1,16,8,59868632061264
5,/workspace/dmeyer/data/Escherichia_Coli,112689515,31651833,16372,2704548360,187.598,27253,83786733,276.535,906.523,1,16,8,59868632061264
7,/workspace/dmeyer/data/Escherichia_Coli,112689515,39464893,16332,2704548360,228.964,28179,92960445,329.719,745.271,1,16,8,59868632061264
6,/workspace/dmeyer/data/Escherichia_Coli,112689515,39630419,16300,2704548360,189.848,28607,98869007,281.065,874.174,1,16,8,59868632061264
0,/workspace/dmeyer/data/Escherichia_Coli,112689515,24950885,69862,80099424,137.61,91956,82093658,211.806,637.25,1,16,8,59868552979402
9,/workspace/dmeyer/data/Escherichia_Coli,112689515,31173735,84402,2704548360,221.57,94498,76312231,328.701,745.587,1,16,8,59868632061264
10,/workspace/dmeyer/data/Escherichia_Coli,112689515,31651833,58688,2704548360,178.875,69572,83786733,278.081,886.413,2078512,16,8,59868632061264
12,/workspace/dmeyer/data/Escherichia_Coli,112689515,39464893,65529,2704548360,227.974,77380,92960445,330.338,740.311,1,16,8,59868632061264
11,/workspace/dmeyer/data/Escherichia_Coli,112689515,39630419,54354,2704548360,193.617,66638,98869007,280.945,896.333,2078512,16,8,59868632061264
8,/workspace/dmeyer/data/Escherichia_Coli,112689515,31640811,16179,2704548360,182.97,27052,83735375,274.523,904.498,1,16,4,59868632061264
1,/workspace/dmeyer/data/Escherichia_Coli,112689515,31173735,21028,2704548360,242.938,31126,76312231,321.5,754.082,1,16,4,59868632061264
2,/workspace/dmeyer/data/Escherichia_Coli,112689515,31173735,17183,2704548360,225.689,27281,76312231,315.846,743.646,1,16,4,59868632061264
4,/workspace/dmeyer/data/Escherichia_Coli,112689515,31651833,17732,2704548360,165.063,28637,83786733,288.026,888.58,1,16,4,59868632061264
5,/workspace/dmeyer/data/Escherichia_Coli,112689515,31651833,16384,2704548360,177.659,27268,83786733,278.6,910.023,1,16,4,59868632061264
7,/workspace/dmeyer/data/Escherichia_Coli,112689515,39464893,16246,2704548360,230.424,28086,92960445,331.184,747.9,1,16,4,59868632061264
6,/workspace/dmeyer/data/Escherichia_Coli,112689515,39630419,17105,2704548360,203.984,29388,98869007,275.08,909.344,1,16,4,59868632061264
0,/workspace/dmeyer/data/Escherichia_Coli,112689515,21063670,76361,127531356,161.858,119631,104812472,260.386,701.248,1,16,4,59868552979402
9,/workspace/dmeyer/data/Escherichia_Coli,112689515,31173735,84338,2704548360,216.718,94436,76312231,322.867,734.399,1,16,4,59868632061264
10,/workspace/dmeyer/data/Escherichia_Coli,112689515,31651833,58668,2704548360,180.298,69552,83786733,281.091,905.782,2078512,16,4,59868632061264
12,/workspace/dmeyer/data/Escherichia_Coli,112689515,39464893,65548,2704548360,229.832,77417,92960445,330.344,750.148,1,16,4,59868632061264
11,/workspace/dmeyer/data/Escherichia_Coli,112689515,39630419,53468,2704548360,177.846,65775,98869007,291.244,874.497,2078512,16,4,59868632061264
8,/workspace/dmeyer/data/Escherichia_Coli,112689515,42874089,15805,2704548360,107.556,21686,89726127,159.841,1123.52,1,8,16,59868632061264
1,/workspace/dmeyer/data/Escherichia_Coli,112689515,38621036,19809,2704548360,177.485,23438,53646626,247.538,609.073,1,8,16,59868632061264
2,/workspace/dmeyer/data/Escherichia_Coli,112689515,38621036,15469,2704548360,175.54,19104,53646626,247.4,607.613,1,8,16,59868632061264
4,/workspace/dmeyer/data/Escherichia_Coli,112689515,42874081,16292,2704548360,101.76,22176,89726119,160.439,1123.82,1,8,16,59868632061264
5,/workspace/dmeyer/data/Escherichia_Coli,112689515,42874081,15475,2704548360,101.658,21356,89726119,160.49,1125.69,1,8,16,59868632061264
7,/workspace/dmeyer/data/Escherichia_Coli,112689515,51599714,15728,2704548360,169.958,19656,68159122,226.835,619.332,1,8,16,59868632061264
6,/workspace/dmeyer/data/Escherichia_Coli,112689515,53141837,15813,2704548360,104.989,21421,98939131,159.173,1096.67,1,8,16,59868632061264
0,/workspace/dmeyer/data/Escherichia_Coli,112689515,24498862,87471,43913556,159.383,98057,57303736,236.74,597.351,1,8,16,59868552979402
9,/workspace/dmeyer/data/Escherichia_Coli,112689515,38621036,86511,2704548360,175.949,90132,53646626,245.099,614.112,1,8,16,59868632061264
10,/workspace/dmeyer/data/Escherichia_Coli,112689515,42874081,38799,2704548360,106.74,44656,89726119,158.098,1130.76,2078512,8,16,59868632061264
