id,text_id,textsize,treesize,constr_time,peak_mem,access_avg,constr_time_rs,treesize_rs,rank_avg,select_avg,s,t,l,result
12,/workspace/dmeyer/data/Escherichia_Coli,112689515,51258144,83919,2704548360,191.511,86639,67777484,271.642,685.387,1,4,16,59867746601254
8,/workspace/dmeyer/data/Escherichia_Coli,112689515,29950928,15806,2704548360,154.901,25938,97951340,280.337,1268.13,1,4,8,59867746601254
1,/workspace/dmeyer/data/Escherichia_Coli,112689515,26746209,22087,2704548360,257.203,29636,60501713,408.899,803.071,1,4,8,59867746601254
4,/workspace/dmeyer/data/Escherichia_Coli,112689515,29964537,17288,2704548360,151.189,27421,98013133,277.705,1270.23,1,4,8,59867746601254
5,/workspace/dmeyer/data/Escherichia_Coli,112689515,29964537,15977,2704548360,151.32,26135,98013133,277.712,1269.6,1,4,8,59867746601254
7,/workspace/dmeyer/data/Escherichia_Coli,112689515,35559885,15760,2704548360,278.16,24930,78580191,404.538,842.115,1,4,8,59867746601254
6,/workspace/dmeyer/data/Escherichia_Coli,112689515,37443578,15847,2704548360,180.499,26391,109741838,270.255,1243.13,1,4,8,59867746601254
0,/workspace/dmeyer/data/Escherichia_Coli,112689515,16841633,135486,68263200,229.987,211604,61731642,347.573,734.04,1,4,8,59867708030800
9,/workspace/dmeyer/data/Escherichia_Coli,112689515,26746209,143899,2704548360,242.801,151441,60501713,423.48,787.254,1,4,8,59867746601254
12,/workspace/dmeyer/data/Escherichia_Coli,112689515,35559885,103636,2704548360,258.086,112809,78580191,404.731,833.617,1,4,8,59867746601254
8,/workspace/dmeyer/data/Escherichia_Coli,112689515,29950928,15744,2704548360,155.182,25879,97951340,282.042,1265.87,1,4,4,59867746601254
1,/workspace/dmeyer/data/Escherichia_Coli,112689515,26746209,22114,2704548360,253.245,29655,60501713,408.712,796.484,1,4,4,59867746601254
4,/workspace/dmeyer/data/Escherichia_Coli,112689515,29964537,17228,2704548360,156.083,27400,98013133,280.151,1259.33,1,4,4,59867746601254
5,/workspace/dmeyer/data/Escherichia_Coli,112689515,29964537,15917,2704548360,156.375,26052,98013133,280.708,1262.01,1,4,4,59867746601254
7,/workspace/dmeyer/data/Escherichia_Coli,112689515,35559885,15697,2704548360,262.95,24886,78580191,396.749,829.323,1,4,4,59867746601254
6,/workspace/dmeyer/data/Escherichia_Coli,112689515,37443578,15795,2704548360,179.945,26328,109741838,268.209,1247.6,1,4,4,59867746601254
0,/workspace/dmeyer/data/Escherichia_Coli,112689515,15848594,146507,109070040,262.307,271566,78461296,413.697,859.541,1,4,4,59867708030800
